"","id","Date","Value","V4","detection","V6","QC_criteria"
"1609","",NA,"","Detected","Detected","Pass","Pass"
"1610","",NA,"","Detected","Detected","Pass","Pass"
"1611","",NA,"","Detected","Detected","Pass","Pass"
"1612","",NA,"","Detected","Detected","Pass","Pass"
"1613","",NA,"","Detected","Detected","Pass","Pass"
"1614","",NA,"","Detected","Detected","Pass","Pass"
"1615","",NA,"","Detected","Detected","Pass","Pass"
"1616","",NA,"","Detected","Detected","Pass","Pass"
"1617","",NA,"","Detected","Detected","Pass","Pass"
"1618","",NA,"","Detected","Detected","Pass","Pass"
"1619","",NA,"","Detected","Detected","Pass","Pass"
"1620","",NA,"","Detected","Detected","Pass","Pass"
"1621","",NA,"","Detected","Detected","Pass","Pass"
"1622","",NA,"","Detected","Detected","Pass","Pass"
"1623","",NA,"","Detected","Detected","Pass","Pass"
"1624","",NA,"","Detected","Detected","Pass","Pass"
"1625","",NA,"","Detected","Detected","Pass","Pass"
"1626","",NA,"","Detected","Detected","Pass","Pass"
"1627","",NA,"","Detected","Detected","Pass","Pass"
"1628","",NA,"","Detected","Detected","Pass","Pass"
"1629","",NA,"","Detected","Detected","Pass","Pass"
"1630","",NA,"","Detected","Detected","Pass","Pass"
"1631","",NA,"","Detected","Detected","Pass","Pass"
"1632","",NA,"","Detected","Detected","Pass","Pass"
"1633","",NA,"","Detected","Detected","Pass","Pass"
"1634","",NA,"","Detected","Detected","Pass","Pass"
"1635","",NA,"","Detected","Detected","Pass","Pass"
"1636","",NA,"","Detected","Detected","Pass","Pass"
"1637","",NA,"","Detected","Detected","Pass","Pass"
"1638","",NA,"","Detected","Detected","Pass","Pass"
"1639","",NA,"","Detected","Detected","Pass","Pass"
"1640","",NA,"","Detected","Detected","Pass","Pass"
"1641","",NA,"","Detected","Detected","Pass","Pass"
"1642","",NA,"","Detected","Detected","Pass","Pass"
"1643","",NA,"","Detected","Detected","Pass","Pass"
"1644","",NA,"","Detected","Detected","Pass","Pass"
"1645","",NA,"","Detected","Detected","Pass","Pass"
"1646","",NA,"","Detected","Detected","Pass","Pass"
"1647","",NA,"","Detected","Detected","Pass","Pass"
"1648","",NA,"","Detected","Detected","Pass","Pass"
"1649","",NA,"","Detected","Detected","Pass","Pass"
"1650","",NA,"","Detected","Detected","Pass","Pass"
"1651","",NA,"","Detected","Detected","Pass","Pass"
"1652","",NA,"","Detected","Detected","Pass","Pass"
"1653","",NA,"","Detected","Detected","Pass","Pass"
"1654","",NA,"","Detected","Detected","Pass","Pass"
"1655","",NA,"","Detected","Detected","Pass","Pass"
"1656","",NA,"","Detected","Detected","Pass","Pass"
"1657","",NA,"","Detected","Detected","Pass","Pass"
"1658","",NA,"","Detected","Detected","Pass","Pass"
"1659","",NA,"","Detected","Detected","Pass","Pass"
"1660","",NA,"","Detected","Detected","Pass","Pass"
"1661","",NA,"","Detected","Detected","Pass","Pass"
"1662","",NA,"","Detected","Detected","Pass","Pass"
"1663","",NA,"","Detected","Detected","Pass","Pass"
"1664","",NA,"","Detected","Detected","Pass","Pass"
"1665","",NA,"","Detected","Detected","Pass","Pass"
"1666","",NA,"","Detected","Detected","Pass","Pass"
"1667","",NA,"","Detected","Detected","Pass","Pass"
"1668","",NA,"","Detected","Detected","Pass","Pass"
"1669","",NA,"","Detected","Detected","Pass","Pass"
"1670","",NA,"","Detected","Detected","Pass","Pass"
"1671","",NA,"","Detected","Detected","Pass","Pass"
"1672","",NA,"","Detected","Detected","Pass","Pass"
"1673","",NA,"","Detected","Detected","Pass","Pass"
"1674","",NA,"","Detected","Detected","Pass","Pass"
"1675","",NA,"","Detected","Detected","Pass","Pass"
"1676","",NA,"","Detected","Detected","Pass","Pass"
"1677","",NA,"","Detected","Detected","Pass","Pass"
"1678","",NA,"","Detected","Detected","Pass","Pass"
"1679","",NA,"","Detected","Detected","Pass","Pass"
"1680","",NA,"","Detected","Detected","Pass","Pass"
"1681","",NA,"","Detected","Detected","Pass","Pass"
"1682","",NA,"","Detected","Detected","Pass","Pass"
"1683","",NA,"","Detected","Detected","Pass","Pass"
"1684","",NA,"","Detected","Detected","Pass","Pass"
"1685","",NA,"","Detected","Detected","Pass","Pass"
"1686","",NA,"","Detected","Detected","Pass","Pass"
"1687","",NA,"","Detected","Detected","Pass","Pass"
"1688","",NA,"","Detected","Detected","Pass","Pass"
"1689","",NA,"","Detected","Detected","Pass","Pass"
"1690","",NA,"","Detected","Detected","Pass","Pass"
"1691","",NA,"","Detected","Detected","Pass","Pass"
"1692","",NA,"","Detected","Detected","Pass","Pass"
"1693","",NA,"","Detected","Detected","Pass","Pass"
"1694","",NA,"","Detected","Detected","Pass","Pass"
"1695","",NA,"","Detected","Detected","Pass","Pass"
"1696","",NA,"","Detected","Detected","Pass","Pass"
"1697","",NA,"","Detected","Detected","Pass","Pass"
"1698","",NA,"","Detected","Detected","Pass","Pass"
"1699","",NA,"","Detected","Detected","Pass","Pass"
"1700","",NA,"","Detected","Detected","Pass","Pass"
"1701","",NA,"","Detected","Detected","Pass","Pass"
"1702","",NA,"","Detected","Detected","Pass","Pass"
"1703","",NA,"","Detected","Detected","Pass","Pass"
"1704","",NA,"","Detected","Detected","Pass","Pass"
"1705","",NA,"","Detected","Detected","Pass","Pass"
"1706","",NA,"","Detected","Detected","Pass","Pass"
"1707","",NA,"","Detected","Detected","Pass","Pass"
"1708","",NA,"","Detected","Detected","Pass","Pass"
"1709","",NA,"","Detected","Detected","Pass","Pass"
"1710","",NA,"","Detected","Detected","Pass","Pass"
"1711","",NA,"","Detected","Detected","Pass","Pass"
"1712","",NA,"","Detected","Detected","Pass","Pass"
"1713","",NA,"","Detected","Detected","Pass","Pass"
"1714","",NA,"","Detected","Detected","Pass","Pass"
"1715","",NA,"","Detected","Detected","Pass","Pass"
"1716","",NA,"","Detected","Detected","Pass","Pass"
"1717","",NA,"","Detected","Detected","Pass","Pass"
"1718","",NA,"","Detected","Detected","Pass","Pass"
"1719","",NA,"","Detected","Detected","Pass","Pass"
"1720","",NA,"","Detected","Detected","Pass","Pass"
"1721","",NA,"","Detected","Detected","Pass","Pass"
"1722","",NA,"","Detected","Detected","Pass","Pass"
"1723","",NA,"","Detected","Detected","Pass","Pass"
"1724","",NA,"","Detected","Detected","Pass","Pass"
"1725","",NA,"","Detected","Detected","Pass","Pass"
"1726","",NA,"","Detected","Detected","Pass","Pass"
"1727","",NA,"","Detected","Detected","Pass","Pass"
"1728","",NA,"","Detected","Detected","Pass","Pass"
"1729","",NA,"","Detected","Detected","Pass","Pass"
"1730","",NA,"","Detected","Detected","Pass","Pass"
"1731","",NA,"","Detected","Detected","Pass","Pass"
"1732","",NA,"","Detected","Detected","Pass","Pass"
"1733","",NA,"","Detected","Detected","Pass","Pass"
"1734","",NA,"","Detected","Detected","Pass","Pass"
"1735","",NA,"","Detected","Detected","Pass","Pass"
"1736","",NA,"","Detected","Detected","Pass","Pass"
"1737","",NA,"","Detected","Detected","Pass","Pass"
"1738","",NA,"","Detected","Detected","Pass","Pass"
